,official_name,level,speakers,country,official,regional,minority,national,widely_spoken,country_count,max_urbanization,max_internet_use
2981,Yagua,Threatened,4297,Peru;Colombia,0,0,0,0,0,2,82.354,79.5
2982,Yahang,Endangered,1182,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
2984,Yakaikeke,Endangered,100,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
2985,Yakha,Endangered,14000,India;Nepal,0,0,0,0,0,2,36.364,55.8
2986,Yakut,Vulnerable,456288,Russian Federation,0,0,0,0,0,1,75.331,92.2
2987,Yalarnnga,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
2988,Yalë,Endangered,580,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
2989,Yambes,Endangered,860,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
2990,Yaméo,Extinct,0,Peru,0,0,0,0,0,1,78.922,79.5
2991,Yaminawa,Extinct,0,Brazil;Peru;Bolivia,1,0,0,0,0,3,87.788,84.2
2992,Yamna,Endangered,560,Indonesia,0,0,0,0,0,1,58.572,69.2
2993,Yamphu,Threatened,1722,Nepal,0,0,0,0,0,1,21.903,55.8
2994,Yan-nhangu,Endangered,265,Australia,0,0,0,0,0,1,86.617,97.1
2995,Yanda,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
2996,Yanda Dom,Threatened,2000,Mali,0,0,0,0,0,1,46.189,35.1
2997,Yandruwandha,Critically Endangered,2,Australia,0,0,0,0,0,1,86.617,97.1
2998,Yangkaal,Critically Endangered,1,Australia,0,0,0,0,0,1,86.617,97.1
2999,Yangkam,Critically Endangered,400,Nigeria,0,0,0,0,0,1,54.283,39.2
3000,Yangman,Critically Endangered,10,Australia,0,0,0,0,0,1,86.617,97.1
3001,Yango,Threatened,3000,"Congo, Dem. Rep.",0,0,0,0,0,1,47.444,30.5
3002,Yankunytjatjara,Critically Endangered,70,Australia,0,0,0,0,0,1,86.617,97.1
3003,Yanomam,Threatened,4000,Brazil,0,0,0,0,0,1,87.788,84.2
3004,Yanomamö,Vulnerable,18234,"Brazil;Venezuela, RB",0,0,0,0,0,2,88.438,84.2
3005,Yanyuwa,Severely Endangered,52,Australia,0,0,0,0,0,1,86.617,97.1
3006,Yaqui,Vulnerable,21000,United States;Mexico,0,0,0,0,0,2,83.298,93.1
3007,Yaraldi,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
3008,Yarawata,Endangered,130,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
3009,Yardliyawarra,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
3010,Yarluyandi,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
3011,Yarsun,Endangered,200,Indonesia,0,0,0,0,0,1,58.572,69.2
3012,Yaru Quechua,Vulnerable,60000,Peru,0,0,0,0,0,1,78.922,79.5
3014,Yaté,Threatened,1998,Brazil,0,0,0,0,0,1,87.788,84.2
3015,Yau,Endangered,140,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
3016,Yauma,Vulnerable,22200,Angola;Zambia,0,0,0,0,0,2,68.688,44.8
3017,Yautepec Zapotec,Endangered,310,Mexico,0,0,0,0,0,1,81.582,81.2
3018,Yauyos Quechua,Critically Endangered,450,Peru,0,0,0,0,0,1,78.922,79.5
3020,Yaw,Endangered,10000,Myanmar,0,0,0,0,0,1,32.112,58.5
3021,Yawalapití,Critically Endangered,8,Brazil,0,0,0,0,0,1,87.788,84.2
3023,Yawarrawarrka,Critically Endangered,1,Australia,0,0,0,0,0,1,86.617,97.1
3024,Yawijibaya,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
3025,Yawiyo,Severely Endangered,100,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
3026,Yawuru,Critically Endangered,5,Australia,0,0,0,0,0,1,86.617,97.1
3027,Yaygir,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
3028,Yazgulyami,Vulnerable,9000,Tajikistan,0,0,0,0,0,1,28.234,56.8
3029,Yazva,Critically Endangered,200,Russian Federation,0,0,0,0,0,1,75.331,92.2
3030,Yekuana,Threatened,6630,"Brazil;Venezuela, RB",0,0,0,0,0,2,88.438,84.2
3031,Yele,Threatened,6000,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
3032,Yellow Uyghur,Threatened,4600,China,0,0,0,0,0,1,64.57,77.5
3033,Yelogu,Endangered,700,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
3034,Yerakai,Endangered,390,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
3035,Yeri,Severely Endangered,60,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
3036,Yerisiam,Threatened,1000,Indonesia,0,0,0,0,0,1,58.572,69.2
3037,Yerong,Endangered,300,China,0,0,0,0,0,1,64.57,77.5
3038,Yessan-Mayo,Endangered,900,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
3039,Yetfa-Biksi,Threatened,1000,Indonesia,0,0,0,0,0,1,58.572,69.2
3040,Yevanic,Extinct,0,Israel,0,0,0,0,0,1,92.854,87.0
3041,Yeyi,Severely Endangered,20000,Botswana;Namibia,0,0,0,0,0,2,72.867,81.4
3042,Yidgha,Threatened,6000,Pakistan,0,0,0,0,0,1,38.04,27.4
3043,Yidiny,Severely Endangered,12,Australia,0,0,0,0,0,1,86.617,97.1
3044,Yiiji,Severely Endangered,50,Australia,0,0,0,0,0,1,86.617,97.1
3045,Yil,Threatened,2134,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
3047,Yimas,Endangered,250,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
3049,Yindjibarndi,Severely Endangered,700,Australia,0,0,0,0,0,1,86.617,97.1
3050,Yindjilandji,Critically Endangered,1,Australia,0,0,0,0,0,1,86.617,97.1
3051,Yingkarta,Critically Endangered,2,Australia,0,0,0,0,0,1,86.617,97.1
3052,Yir-Yoront,Severely Endangered,15,Australia,0,0,0,0,0,1,86.617,97.1
3053,Yis,Endangered,489,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
3054,Yitha-Yitha,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
3055,Yogyakarta Sign Language,Threatened,3300,Indonesia,0,0,0,0,0,1,58.572,69.2
3056,Yoke,Endangered,200,Indonesia,0,0,0,0,0,1,58.572,69.2
3057,Yokuts,Critically Endangered,10,United States,0,0,0,0,0,1,83.298,93.1
3058,Yonggom,Threatened,4000,Indonesia;Papua New Guinea,0,0,0,0,0,2,58.572,69.2
3059,Youle Jinuo,Severely Endangered,10450,China,0,0,0,0,0,1,64.57,77.5
3060,Yucatec Maya,At risk,706000,Mexico;Belize,0,0,0,0,0,2,81.582,81.2
3061,Yucatec Maya Sign Language,Endangered,500,Mexico,0,0,0,0,0,1,81.582,81.2
3062,Yuchi,Critically Endangered,7,United States,0,0,0,0,0,1,83.298,93.1
3063,Yucuna,Endangered,550,Colombia,0,0,0,0,0,1,82.354,77.3
3064,Yug,Critically Endangered,5,Russian Federation,0,0,0,0,0,1,75.331,92.2
3065,Yugambal,Critically Endangered,1,Australia,0,0,0,0,0,1,86.617,97.1
3066,Yuhup,Vulnerable,550,Brazil;Colombia,0,0,0,0,0,2,87.788,84.2
3067,Yuki,Endangered,140,Bolivia,1,0,0,0,0,1,71.186,70.2
3068,Yukpa,Vulnerable,11173,"Colombia;Venezuela, RB",0,0,0,0,0,2,88.438,77.3
3069,Yukuben,Vulnerable,16000,Nigeria;Cameroon,0,0,0,0,0,2,59.315,41.9
3070,Yulparija,Severely Endangered,100,Australia,0,0,0,0,0,1,86.617,97.1
3071,Yulu,Threatened,5000,"Central African Republic;South Sudan;Congo, Dem. Rep.",0,0,0,0,0,3,47.444,30.5
3072,Yuracaré,Threatened,1809,Bolivia,0,0,0,0,0,1,71.186,70.2
3073,Yurutí,Endangered,687,Brazil;Colombia,0,0,0,0,0,2,87.788,84.2
3074,Yuwaalaraay,Critically Endangered,1,Australia,0,0,0,0,0,1,86.617,97.1
3075,Zaar,Vulnerable,150000,Nigeria,0,0,0,0,0,1,54.283,39.2
3076,Zakhring,Endangered,1000,India;China,0,0,0,0,0,2,64.57,77.5
3077,Zakshi,Endangered,500,Nigeria,0,0,0,0,0,1,54.283,39.2
3078,Zan Gula,Threatened,5000,Chad,0,0,0,0,0,1,24.366,13.2
3079,Zangskari,Threatened,5000,Pakistan;India,0,0,0,0,0,2,38.04,27.4
3080,Zangwal,Endangered,100,Nigeria,0,0,0,0,0,1,54.283,39.2
3081,Záparo,Critically Endangered,3,Peru;Ecuador,0,0,0,0,0,2,78.922,79.5
3082,Zaramo,Critically Endangered,3,Tanzania,0,0,0,0,0,1,37.409,29.1
3083,Zari,Extinct,0,Nigeria,0,0,0,0,0,1,54.283,39.2
3084,Zauzou,Endangered,2100,China,0,0,0,0,0,1,64.57,77.5
3087,Zeem,Extinct,0,Nigeria,0,0,0,0,0,1,54.283,39.2
3088,Zefra'i,Threatened,3000,"Iran, Islamic Rep.",0,0,0,0,0,1,77.257,79.6
3090,Zemiaki,Endangered,500,Afghanistan,0,0,0,0,0,1,26.933,17.7
3091,Zenaga,Severely Endangered,5000,Mauritania;Western Sahara,0,0,0,0,0,2,57.699,37.4
3092,Zenzontepec Chatino,Threatened,8000,Mexico,0,0,0,0,0,1,81.582,81.2
3093,Zhaba,Threatened,7700,China,0,0,0,0,0,1,64.57,77.5
3094,Zialo,Vulnerable,25000,Guinea,0,0,0,0,0,1,38.085,26.5
3095,Zirenkel,Threatened,2500,Chad,0,0,0,0,0,1,24.366,13.2
3096,Ziriya,Extinct,0,Nigeria,0,0,0,0,0,1,54.283,39.2
3097,Zo'é,Endangered,310,Brazil,0,0,0,0,0,1,87.788,84.2
3098,Zome,Vulnerable,17000,India;Myanmar,0,0,0,0,0,2,36.364,58.5
3099,Zoró,Endangered,599,Brazil,0,0,0,0,0,1,87.788,84.2
3100,Zul,Threatened,4000,Nigeria,1,0,0,0,0,1,54.283,39.2
3101,Zuni,Threatened,9000,United States,0,0,0,0,0,1,83.298,93.1
3102,Zuruahã,Endangered,136,Brazil,0,0,0,0,0,1,87.788,84.2
3103,|Gui,Threatened,1470,Botswana,0,0,0,0,0,1,72.867,81.4
3104,||Ani,Endangered,1000,Botswana,0,0,0,0,0,1,72.867,81.4
3105,||Gana,Threatened,1030,Botswana,0,0,0,0,0,1,72.867,81.4
3106,Łingít (Tlingit),Critically Endangered,200,United States;Canada,0,0,0,0,0,2,83.298,94.0
3107,ǂHoan,Severely Endangered,40,Botswana,0,0,0,0,0,1,72.867,81.4
3108,ᏣᎳᎩ (Cherokee),Threatened,2100,United States,0,0,0,0,0,1,83.298,93.1
3109,English,Not Endangered,1528,Argentina;Australia;Austria;Bahamas;Bahrain;Barbados;Belgium;Belize;Botswana;Brazil;Brunei;Burkina Faso;Burundi;Cambodia;Cameroon;Canada;China;Christmas Island;Cocos Islands;Cook Islands;Croatia;Cyprus;Denmark;Dominica;Egypt;Eswatini;Fiji;Finland;The Gambia;Germany;Ghana;Grenada;Guyana;Hong Kong;India;Ireland;Israel;Jamaica;Kenya;Kiribati;Lebanon;Lesotho;Liberia;Luxembourg;Malawi;Malaysia;Maldives;Malta;Marshall Islands;Mauritius;Federated States of Micronesia;Myanmar;Namibia;Nauru;Netherlands;New Zealand;Nigeria;Niue;Norfolk Island;Norway;Pakistan;Palau;Palestine;Papua New Guinea;Philippines;Poland;Portugal;Rwanda;Saint Kitts and Nevis;Saint Lucia;Saint Vincent and the Grenadines;Samoa;Seychelles;Sierra Leone;Singapore;Solomon Islands;Somaliland;South Africa;South Sudan;Sri Lanka;Sudan;Sweden;Tanzania;Tokelau;Tonga;Trinidad and Tobago;Tuvalu;Uganda;United Arab Emirates;United States;Vanuatu;Zambia;Zimbabwe,61,3,3,4,27,93,100.0,100.0
3110,Mandarin Chinese,Not Endangered,1184,Christmas Island;Malaysia;Singapore,2,0,0,0,1,3,100.0,97.7
3111,Hindi,Not Endangered,609,Fiji;India,2,0,1,0,0,2,58.713,79.3
3112,Spanish,Not Endangered,558,"Andorra;Argentina;Belize;Brazil;Chile;Colombia;Costa Rica;Cuba;Dominican Republic;Ecuador;El Salvador;Equatorial Guinea;Guatemala;Honduras;Nicaragua;Panama;Paraguay;Peru;Philippines;Sahrawi Arab Democratic Republic;Spain;Uruguay;Venezuela, RB",18,1,3,0,3,23,95.771,95.4
3113,Modern Standard Arabic,Not Endangered,335,"Algeria;Bahrain;Chad;Comoros;Cyprus;Djibouti;Egypt;Eritrea;Iran, Islamic Rep.;Iraq;Israel;Jordan;Kuwait;Lebanon;Libya;Mauritania;Morocco;Niger;Oman;Palestine;Philippines;Qatar;Sahrawi Arab Democratic Republic;Saudi Arabia;Somalia;Somaliland;Sudan;Syria;Tunisia;United Arab Emirates;Yemen",0,0,0,0,0,31,100.0,100.0
3114,French,Not Endangered,312,"Algeria;Andorra;Argentina;Belgium;Benin;Brazil;Burkina Faso;Burundi;Cambodia;Cameroon;Canada;Central African Republic;Chad;Comoros;Congo, Dem. Rep.;Republic of the Congo;Djibouti;Equatorial Guinea;France;Gabon;Guinea;Haiti;Italy;Ivory Coast;Lebanon;Luxembourg;Madagascar;Mali;Mauritania;Monaco;Morocco;Niger;Rwanda;Senegal;Seychelles;Switzerland;Togo;United Kingdom and Crown dependencies etc;Vanuatu",26,4,2,3,7,39,100.0,99.3
3115,Bengali,Not Endangered,284,Bangladesh;India;Saudi Arabia,1,0,1,1,1,3,84.95,100.0
3116,Portuguese,Not Endangered,267,Andorra;Angola;Brazil;Cape Verde;China;Timor-Leste;Equatorial Guinea;GuineaBissau;Luxembourg;Macau;Mozambique;Portugal;So Tom and Prncipe;Spain,10,1,2,1,2,14,92.078,99.3
3117,Russian,Not Endangered,253,Abkhazia;Armenia;Azerbaijan;Belarus;Czech Republic;Estonia;Georgia;Israel;Kazakhstan;Kyrgyzstan;Latvia;Lithuania;Moldova;Romania;Russian Federation;South Ossetia;Tajikistan;Transnistria;Turkmenistan;Ukraine;Uzbekistan,7,2,2,0,10,21,92.854,93.2
3118,Indonesian,Not Endangered,252,Timor-Leste;Indonesia,1,0,1,1,1,2,58.572,69.2
3119,Urdu,Not Endangered,246,India;Pakistan,1,0,1,1,0,2,38.04,27.4
3120,Standard German,Not Endangered,134,Argentina;Austria;Belgium;Brazil;Czech Republic;Denmark;Germany;Hungary;Italy;Liechtenstein;Luxembourg;Namibia;Poland;Romania;Slovakia;Switzerland;Vatican City,0,0,0,0,0,17,98.189,99.3
3121,Japanese,Not Endangered,126,Japan;Palau,0,1,0,1,0,2,92.043,87.0
3124,Vietnamese,Not Endangered,97,Czech Republic;Viet Nam,1,0,2,1,0,2,39.48,78.1
3126,Hausa,Not Endangered,94,Niger;Nigeria,1,0,0,1,1,2,54.283,39.2
3127,Turkish,Not Endangered,91,Cyprus;Kosovo;Northern Cyprus;Romania;Turkey,3,1,1,1,0,5,66.987,91.2
3128,Western Punjabi,Not Endangered,90,India;Pakistan,0,0,0,0,0,2,38.04,27.4
3129,Swahili,Not Endangered,87,"Burundi;Congo, Dem. Rep.;Kenya;Rwanda;Tanzania;Uganda",4,0,0,3,1,6,47.444,35.0
