,official_name,level,speakers,country,missing_speakers,official,regional,minority,national,widely_spoken,country_count,max_urbanization,max_internet_use,years_since_obs
2788,Turaka,Severely Endangered,25,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2789,Turi,Threatened,2000,India,0,0,0,0,0,0,1,36.364,55.9,2.0
2790,Turoyo,Vulnerable,84000,Turkey;Iraq;Syria;Lebanon,0,0,0,0,0,0,4,89.432,83.5,1.0
2791,Turumsa,Critically Endangered,5,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2792,Tuscarora,Critically Endangered,3,United States;Canada,0,0,0,0,0,0,2,83.298,94.0,1.0
2793,Tutuba,Threatened,120,Vanuatu,0,0,0,0,0,0,1,25.976,45.7,1.0
2794,Tuva,At risk,242754,Russian Federation;China;Mongolia,0,1,0,0,1,0,3,75.331,92.2,1.0
2795,Tuvaluan,Vulnerable,9000,Nauru;New Zealand;Fiji;Kiribati;Tuvalu,0,1,0,0,1,0,5,100.0,96.2,1.0
2796,Tuwari,Severely Endangered,90,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2797,Tuwuli,Vulnerable,11000,Ghana,0,0,0,0,0,0,1,59.238,69.9,1.0
2798,Twendi,Severely Endangered,30,Cameroon,0,0,0,0,0,0,1,59.315,41.9,1.0
2799,Tz'utujil,Vulnerable,47669,Guatemala,0,0,0,0,0,0,1,53.098,56.1,1.0
2800,Tzeltal,At risk,261084,Mexico,0,0,0,0,0,0,1,81.582,81.2,1.0
2801,Tzotzil,At risk,229203,Mexico,0,0,0,0,0,0,1,81.582,81.2,1.0
2802,U,Threatened,40000,China,0,98,67,75,50,36,1,64.57,77.5,1.0
2803,Uab Meto,At risk,700000,Indonesia,0,0,0,0,0,0,1,58.572,69.2,1.0
2804,Ubi,Vulnerable,1500,Chad,0,0,1,0,0,0,1,24.366,13.2,1.0
2805,Uda,Threatened,10000,Nigeria,0,0,0,0,0,1,1,54.283,39.2,1.0
2806,Udege,Critically Endangered,100,Russian Federation,0,0,0,0,0,0,1,75.331,92.2,1.0
2807,Udi,Endangered,5500,Russian Federation;Azerbaijan;Georgia,0,0,0,0,0,0,3,75.331,92.2,1.0
2808,Udmurt,Threatened,324338,Russian Federation,0,0,0,0,0,0,1,75.331,92.2,1.0
2809,Ugong,Critically Endangered,50,Thailand,0,0,0,0,0,0,1,53.608,89.5,1.0
2810,Uisai,Threatened,2500,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2811,Ujir,Endangered,980,Indonesia,0,0,0,0,0,0,1,58.572,69.2,1.0
2812,Ukhwejo,Threatened,2000,Central African Republic,0,0,0,0,0,0,1,43.614,7.51,5.0
2813,Ukit,Endangered,120,Malaysia,0,0,0,0,0,0,1,78.716,97.7,1.0
2814,Ukuriguma,Endangered,170,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2815,Ukwa,Endangered,100,Nigeria,0,0,0,0,0,0,1,54.283,39.2,1.0
2816,Ulau-Suain,Threatened,1271,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2817,Ulch,Critically Endangered,1000,Russian Federation,0,0,0,0,0,0,1,75.331,92.2,1.0
2818,Ulithian,Threatened,3075,"Micronesia, Fed. Sts.",0,0,0,0,0,0,1,23.379,39.4,4.0
2819,Ulwa,Severely Endangered,600,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2820,Uma' Lung,Threatened,3000,Indonesia,0,0,0,0,0,0,1,58.572,69.2,1.0
2821,Umbugarla,Dormant,0,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2822,Umbuygamu,Critically Endangered,7,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2823,Ume Saami,Critically Endangered,20,Sweden,0,0,0,0,0,0,1,88.738,95.7,1.0
2824,Umiida,Dormant,0,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2825,Umpila,Critically Endangered,3,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2826,Umpithamu,Critically Endangered,2,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2827,Umutina,Awakening,5,Brazil,1,0,0,0,0,0,1,87.788,84.2,1.0
2828,Unami,Dormant,0,United States,0,0,0,0,0,0,1,83.298,93.1,1.0
2829,Uncunwee,Endangered,16000,Sudan,0,0,0,0,0,0,1,36.342,26.4,4.0
2830,Unggarranggu,Dormant,0,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2831,Unggumi,Dormant,0,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2832,Upland Yuman,Threatened,1650,United States,0,0,0,0,0,0,1,83.298,93.1,1.0
2833,Upper Kuskokwim,Critically Endangered,25,United States,0,0,0,0,0,0,1,83.298,93.1,1.0
2834,Upper Silesian,Vulnerable,56000,Poland,0,0,0,0,0,0,1,60.218,86.4,1.0
2835,Upper Sorbian,Vulnerable,18240,Germany,0,0,1,1,0,0,1,77.765,93.5,0.0
2836,Upper Southeastern Chinantec,Threatened,3140,Mexico,0,0,0,0,0,0,1,81.582,81.2,1.0
2837,Upper Tanana,Critically Endangered,55,United States;Canada,0,0,0,0,0,0,2,83.298,94.0,1.0
2838,Upper West-Central Chinantec,Threatened,7410,Mexico,0,0,0,0,0,0,1,81.582,81.2,1.0
2839,Ura (Papua New Guinea),Threatened,1900,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2840,Ura (Vanuatu),Critically Endangered,6,Vanuatu,0,0,0,0,0,0,1,25.976,45.7,1.0
2841,Uradhi,Critically Endangered,2,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2842,Urapmin,Endangered,370,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2843,Urarina,Threatened,2000,Peru,0,0,0,0,0,0,1,78.922,79.5,1.0
2844,Urat,Threatened,6280,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2845,Urim,Threatened,2538,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2846,Urimo,Endangered,835,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2847,Urmia Northeastern Neo-Aramaic,Vulnerable,20560,"Iran, Islamic Rep.",0,0,0,0,0,0,1,77.257,79.6,1.0
2848,Urningangga,Severely Endangered,10,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2849,Uru,Dormant,0,Bolivia,0,3,0,0,0,0,1,71.186,70.2,1.0
2850,Uruangnirin,Endangered,400,Indonesia,0,0,0,0,0,0,1,58.572,69.2,1.0
2851,Uruava,Dormant,0,Papua New Guinea,1,0,0,0,0,0,1,13.723,24.1,1.0
2852,Urubú-Kaapor Sign Language,Critically Endangered,7,Brazil,0,0,0,0,0,0,1,87.788,84.2,1.0
2853,Uruewawau,Endangered,183,Brazil,0,0,0,0,0,0,1,87.788,84.2,1.0
2854,Uruguayan Sign Language,Threatened,7000,Uruguay,0,1,0,0,0,0,1,95.771,89.9,1.0
2855,Ushojo,Threatened,1000,Pakistan,0,0,0,0,0,0,1,38.04,27.4,1.0
2856,Uspanteko,Threatened,1231,Guatemala,0,0,0,0,0,0,1,53.098,56.1,1.0
2857,Ute,Endangered,3500,United States,0,0,0,0,0,0,1,83.298,93.1,1.0
2858,Uya,Endangered,270,Papua New Guinea,0,1,0,0,0,1,1,13.723,24.1,1.0
2859,Uzbeki Spoken Arabic,Endangered,700,Uzbekistan,0,0,0,0,0,0,1,50.532,89.0,1.0
2860,Vaeakau-Taumako,Vulnerable,1662,Solomon Islands,0,0,0,0,0,0,1,26.037,42.5,1.0
2861,Vafsi,Vulnerable,20000,"Iran, Islamic Rep.",0,0,0,0,0,0,1,77.257,79.6,1.0
2862,Vaiphei,Vulnerable,39673,India,0,0,0,0,0,0,1,36.364,55.9,2.0
2863,Valpei,Endangered,300,Vanuatu,0,0,0,0,0,0,1,25.976,45.7,1.0
2864,Vamale,Endangered,150,New Caledonia,0,0,0,0,0,0,1,72.719,82.0,7.0
2865,Vanimo,Vulnerable,1660,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2866,Vano,Critically Endangered,5,Solomon Islands,0,0,0,0,0,0,1,26.037,42.5,1.0
2867,Varavara,Endangered,100,Vanuatu,0,0,0,0,0,0,1,25.976,45.7,1.0
2868,Vatlongos,Threatened,3700,Vanuatu,0,0,0,0,0,0,1,25.976,45.7,1.0
2869,Veddah,Dormant,0,Sri Lanka,0,0,0,0,0,0,1,19.211,51.2,1.0
2870,Vehes,Severely Endangered,70,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2871,Veps,Severely Endangered,3613,Russian Federation,0,0,0,0,0,0,1,75.331,92.2,1.0
2872,Vera'a,Endangered,275,Vanuatu,0,0,0,0,0,0,1,25.976,45.7,1.0
2873,Vidunda,Threatened,10000,Tanzania,0,0,0,0,0,0,1,37.409,29.1,1.0
2874,Vilela,Dormant,0,Argentina,0,0,0,0,0,0,1,92.463,89.2,1.0
2875,Vinmavis,Endangered,500,Vanuatu,0,0,0,0,0,0,1,25.976,45.7,1.0
2876,Vinza,Vulnerable,10000,Tanzania,0,0,0,0,0,0,1,37.409,29.1,1.0
2877,Vishavan,Endangered,150,India,0,0,0,0,0,0,1,36.364,55.9,2.0
2878,Vivaro-Alpine,Endangered,200000,France;Italy,0,0,0,0,0,0,2,81.777,87.0,1.0
2879,Vivti,Critically Endangered,5,Vanuatu,0,0,0,0,0,0,1,25.976,45.7,1.0
2880,Vlax Romani,At risk,885970,Turkey;Germany;Russian Federation;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Spain;Portugal;Macedonia;Moldova;Poland;Czech Republic;Sweden;Netherlands;Norway;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro,0,0,0,0,0,0,32,93.179,99.0,1.0
2881,Volow,Critically Endangered,1,Vanuatu,0,0,0,0,0,0,1,25.976,45.7,1.0
2882,Võro,Threatened,50000,Estonia,0,0,0,0,0,0,1,69.81,93.2,1.0
2883,Votic,Critically Endangered,10,Russian Federation,0,0,0,0,0,0,1,75.331,92.2,1.0
2884,Vovo,Endangered,475,Vanuatu,0,0,0,0,0,0,1,25.976,45.7,1.0
2885,Vumbu,Endangered,500,Gabon,0,0,0,0,0,0,1,91.029,71.9,1.0
2886,Vunapu,Endangered,380,Vanuatu,0,0,0,0,0,0,1,25.976,45.7,1.0
2887,Vurës,Threatened,1050,Vanuatu,0,0,0,0,0,0,1,25.976,45.7,1.0
2888,Waanyi,Critically Endangered,1,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2889,Wab,Endangered,120,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2890,Wadi-Wadi,Dormant,0,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2891,Wadjigu,Critically Endangered,1,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2892,Wae Rana,Threatened,3000,Indonesia,0,0,0,0,0,0,1,58.572,69.2,1.0
2893,Wagiman,Severely Endangered,50,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2894,Wahau Kenya,Threatened,8000,Indonesia,0,0,0,0,0,0,1,58.572,69.2,1.0
2895,Waigali,Threatened,1500,Afghanistan,0,0,0,0,0,0,1,26.933,17.7,1.0
2896,Wailapa,Endangered,100,Vanuatu,0,0,0,0,0,0,1,25.976,45.7,1.0
2897,Waima'a,Threatened,3000,Timor-Leste,0,0,0,0,0,0,1,32.456,34.0,1.0
2898,Waimirí-Atroarí,Threatened,1120,Brazil,0,0,0,0,0,0,1,87.788,84.2,1.0
2899,Waiwai,Threatened,3154,Brazil;Guyana,0,0,0,0,0,0,2,87.788,84.2,1.0
2900,Wajarri,Severely Endangered,50,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2901,Wajuk,Dormant,0,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2902,Waka-Waka,Critically Endangered,3,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2903,Wakaya,Severely Endangered,10,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2904,Wakhi,Vulnerable,37570,Tajikistan;Afghanistan;Pakistan;China,0,0,0,0,0,0,4,64.57,77.5,1.0
2905,Wali,Threatened,9000,Sudan,0,0,0,0,0,0,1,36.342,26.4,4.0
2906,Walio,Endangered,200,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2907,Walloon,Threatened,600000,Belgium;France;Luxembourg,0,0,0,0,0,0,3,98.189,98.8,0.0
2908,Walmajarri,Endangered,860,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2909,Walman,Severely Endangered,1740,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2910,Walungge,Threatened,1000,India;Nepal,0,0,0,0,0,0,2,36.364,55.9,2.0
2911,Wamas,Endangered,220,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2912,Wambaya,Critically Endangered,3,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2913,Wambule,Vulnerable,15000,Nepal,0,0,0,0,0,0,1,21.903,55.8,1.0
2914,Wamey,Vulnerable,25000,Senegal;Guinea,0,0,0,0,0,0,2,49.579,60.6,1.0
2915,Wampanoag,Awakening,5,United States,1,0,0,0,0,0,1,83.298,93.1,1.0
2916,Wanano,Threatened,2000,Brazil;Colombia,0,0,0,0,0,0,2,87.788,84.2,1.0
2917,Wancho Naga,Vulnerable,30000,India,0,0,0,0,0,0,1,36.364,55.9,2.0
2918,Wanda,Vulnerable,42810,Tanzania,0,1,0,0,0,0,1,37.409,29.1,1.0
2919,Wanggamala,Critically Endangered,1,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2920,Wangganguru,Critically Endangered,2,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2921,Wangkajunga,Severely Endangered,20,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2922,Wangkumara,Awakening,5,Australia,1,0,0,0,0,0,1,86.617,97.1,1.0
2923,Wano,Threatened,7000,Indonesia,0,0,0,0,0,0,1,58.572,69.2,1.0
2924,Wantoat,Threatened,8200,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2925,Wanukaka,Endangered,14000,Indonesia,0,0,0,0,0,0,1,58.572,69.2,1.0
2926,Waorani,Threatened,1616,Ecuador,0,0,0,0,0,0,1,64.792,77.2,0.0
2927,Wapan,At risk,100000,Nigeria,0,0,0,0,0,0,1,54.283,39.2,1.0
2928,Wãpha,Threatened,1610,Nigeria,0,0,0,0,0,0,1,54.283,39.2,1.0
2929,Wapixana,Vulnerable,10900,Brazil;Guyana,0,0,0,0,0,0,2,87.788,84.2,1.0
2930,Wappo,Awakening,5,United States,1,0,0,0,0,0,1,83.298,93.1,1.0
2931,Wara,Threatened,4500,Burkina Faso,0,1,1,0,0,0,1,32.52,17.0,1.0
2932,Warao,Vulnerable,32400,"Venezuela, RB;Guyana;Suriname",0,0,0,0,0,0,3,88.438,81.7,1.0
2933,Warapu,Endangered,3,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2934,Wardaman,Severely Endangered,30,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2935,Wardandi,Awakening,5,Australia,1,0,0,0,0,0,1,86.617,97.1,1.0
2936,Warembori,Endangered,700,Indonesia,0,0,0,0,0,0,1,58.572,69.2,1.0
2937,Wares,Endangered,200,Indonesia,0,0,0,0,0,0,1,58.572,69.2,1.0
2938,Wari',Threatened,2381,Brazil,0,0,0,0,0,0,1,87.788,84.2,1.0
2939,Waris,Threatened,4400,Indonesia;Papua New Guinea,0,0,0,0,0,0,2,58.572,69.2,1.0
2940,Waritai,Endangered,150,Indonesia,0,0,0,0,0,0,1,58.572,69.2,1.0
2941,Warji,Vulnerable,77700,Nigeria,0,0,0,0,0,0,1,54.283,39.2,1.0
2942,Warlmanpa,Severely Endangered,36,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2943,Warlpiri,Threatened,3000,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2944,Warluwarra,Critically Endangered,3,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2945,Warnang,Threatened,1100,Sudan,0,0,0,0,0,0,1,36.342,26.4,4.0
2946,Warndarrang,Dormant,0,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2947,Warnman,Severely Endangered,30,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2948,Warray,Critically Endangered,4,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2949,Warrgamay,Critically Endangered,3,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2950,Warriyangga,Dormant,0,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2951,Warrnambool,Dormant,0,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2952,Warrwa,Critically Endangered,2,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2953,Waru,Endangered,350,Indonesia,0,0,0,0,0,0,1,58.572,69.2,1.0
2954,Warumungu,Severely Endangered,50,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2955,Watakataui,Endangered,160,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2956,Watam,Threatened,1086,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2957,Wathawurrung,Awakening,5,Australia,1,0,0,0,0,0,1,86.617,97.1,1.0
2958,Waunana,Threatened,13000,Colombia;Panama,0,0,0,0,0,0,2,82.354,78.0,1.0
2959,Waurá,Endangered,410,Brazil,0,0,0,0,0,0,1,87.788,84.2,1.0
2960,Wawa,Threatened,2500,Nigeria;Cameroon,0,0,0,0,0,0,2,59.315,41.9,1.0
2961,Wayampí,Threatened,1655,Brazil;French Guiana,0,0,0,0,0,0,2,87.788,84.2,1.0
2962,Wayana,Threatened,1738,Brazil;Suriname;French Guiana,0,0,0,0,0,0,3,87.788,84.2,1.0
2963,Wayoró,Critically Endangered,5,Brazil,0,0,0,0,0,0,1,87.788,84.2,1.0
2964,Wayu,Endangered,1520,Nepal,0,0,0,0,0,0,1,21.903,55.8,1.0
2965,Weliki,Endangered,200,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2966,Welsh,Vulnerable,562016,Argentina;United Kingdom,0,0,1,0,0,0,2,92.463,96.3,1.0
2967,Wemba-Wemba,Awakening,5,Australia,1,0,0,0,0,0,1,86.617,97.1,1.0
2968,Wergaia,Critically Endangered,5,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2969,Wersing,Vulnerable,4000,Indonesia,0,0,0,0,0,0,1,58.572,69.2,1.0
2970,West Frisian,At risk,300000,Netherlands,0,0,0,0,0,0,1,93.179,97.0,1.0
2971,West Tarangan,Vulnerable,9000,Indonesia,0,0,0,0,0,0,1,58.572,69.2,1.0
2972,West Uvean,Vulnerable,2200,New Caledonia,0,0,0,0,0,0,1,72.719,82.0,7.0
2973,Western Abenaki,Critically Endangered,10,United States;Canada,0,0,0,0,0,0,2,83.298,94.0,1.0
2974,Western Alta Mixtec,Vulnerable,61530,Mexico,0,0,0,0,0,0,1,81.582,81.2,1.0
2975,Western Apache,Threatened,14000,United States,0,0,0,0,0,0,1,83.298,93.1,1.0
2976,Western Arrarnte,Threatened,1500,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2977,Western Bru,Vulnerable,20000,Thailand,0,0,0,0,0,0,1,53.608,89.5,1.0
2978,Western Bukidnon Manobo,Vulnerable,19000,Philippines,0,0,0,0,0,0,1,48.287,83.8,1.0
2979,Western Buryat,Endangered,50000,Russian Federation,0,0,0,0,0,0,1,75.331,92.2,1.0
2980,Western Chinantec,Threatened,3590,Mexico,0,0,0,0,0,0,1,81.582,81.2,1.0
2981,Western Gurung,Threatened,325000,India;Nepal,0,0,0,0,0,0,2,36.364,55.9,2.0
2982,Western Highland Chatino,Vulnerable,12000,Mexico,0,0,0,0,0,0,1,81.582,81.2,1.0
2983,Western Huasteca Nahuatl,At risk,400000,Mexico,0,0,0,0,0,0,1,81.582,81.2,1.0
2984,Western Mansi,Dormant,0,Russian Federation,0,0,0,0,0,0,1,75.331,92.2,1.0
2985,Western Mari,Vulnerable,50000,Russian Federation,0,0,0,0,0,0,1,75.331,92.2,1.0
2986,Western Mewahang,Threatened,4650,Nepal,0,0,0,0,0,0,1,21.903,55.8,1.0
2987,Western Pantar,Vulnerable,10804,Indonesia,0,0,0,0,0,0,1,58.572,69.2,1.0
2988,Western Yiddish,Threatened,5400,Germany;Israel;Belgium;France;Netherlands;Switzerland;Hungary,0,0,0,0,0,0,7,98.189,97.3,1.0
2989,Weyewa,At risk,240000,Indonesia,0,0,0,0,0,0,1,58.572,69.2,1.0
2990,White Gelao,Severely Endangered,6000,China;Viet Nam,0,0,0,0,0,0,2,64.57,78.1,1.0
2991,White Lachi,Dormant,0,Viet Nam,0,0,0,0,0,0,1,39.48,78.1,1.0
2992,Wiaki,Critically Endangered,100,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2993,Wiarumus,Severely Endangered,460,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
2994,Wichí,Vulnerable,30560,Argentina;Bolivia,0,0,0,0,0,0,2,92.463,89.2,1.0
2995,Wichita,Dormant,0,United States,0,0,0,0,0,0,1,83.298,93.1,1.0
2996,Wik-Epa,Critically Endangered,3,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2997,Wik-Iiyanh,Severely Endangered,40,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2998,Wik-Keyangan,Critically Endangered,3,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
2999,Wik-Me'anha,Severely Endangered,12,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
3000,Wik-Mungkan,Threatened,1060,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
3001,Wik-Ngathana,Endangered,100,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
3002,Wik-Ngatharr,Severely Endangered,86,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
3003,Wilawila,Critically Endangered,2,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
3004,Winnebago,Endangered,250,United States,0,0,0,0,0,0,1,83.298,93.1,1.0
3005,Wintu,Dormant,0,United States,0,0,0,0,0,0,1,83.298,93.1,1.0
3006,Wiradjuri,Critically Endangered,3,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
3007,Wirangu,Awakening,5,Australia,1,0,0,0,0,0,1,86.617,97.1,1.0
3008,Wiru,Vulnerable,15300,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
3009,Witsuwit'en,Severely Endangered,211,Canada,0,0,0,0,0,0,1,81.862,94.0,1.0
3010,Wiyot,Awakening,5,United States,1,0,0,0,0,0,1,83.298,93.1,1.0
3011,Wogamusin,Endangered,368,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
3012,Wogeo,Threatened,1500,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
3013,Woi,Threatened,1800,Indonesia,0,0,0,0,0,0,1,58.572,69.2,1.0
3014,Woiwurrung,Awakening,5,Australia,1,0,0,0,0,0,1,86.617,97.1,1.0
3015,Woleaian,Threatened,1630,"Micronesia, Fed. Sts.",0,0,0,0,0,0,1,23.379,39.4,4.0
3016,Wom,Threatened,2500,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
3017,Woria,Critically Endangered,6,Indonesia,0,0,0,0,0,0,1,58.572,69.2,1.0
3018,Worla,Critically Endangered,5,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
3019,Worrorra,Dormant,0,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
3020,Wotapuri-Katarqalai,Dormant,0,Afghanistan,0,0,0,0,0,0,1,26.933,17.7,1.0
3021,Wotjobaluk,Awakening,5,Australia,1,0,0,0,0,0,1,86.617,97.1,1.0
3022,Wotu,Threatened,5000,Indonesia,0,0,0,0,0,0,1,58.572,69.2,1.0
3023,Wubuy,Endangered,300,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
3024,Wudjari,Critically Endangered,1,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
3025,Wulna,Critically Endangered,1,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
3026,Wunambal,Severely Endangered,20,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
3027,Wusi,Endangered,350,Vanuatu,0,0,0,0,0,0,1,25.976,45.7,1.0
3028,Wutung,Endangered,610,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
3029,Wutunhua,Endangered,4000,China,0,0,0,0,0,0,1,64.57,77.5,1.0
3030,Xaad Kil (Haida),Critically Endangered,100,United States;Canada,0,0,0,0,0,0,2,83.298,94.0,1.0
3031,Xakriabá,Dormant,0,Brazil,0,0,0,0,0,0,1,87.788,84.2,1.0
3032,Xavante,Vulnerable,13303,Brazil,0,0,0,0,0,0,1,87.788,84.2,1.0
3033,Xerente,Threatened,2569,Brazil,0,0,0,0,0,0,1,87.788,84.2,1.0
3034,Xetá,Critically Endangered,2,Brazil,0,0,0,0,0,0,1,87.788,84.2,1.0
3035,Xiandao,Endangered,40,China,0,0,0,0,0,0,1,64.57,77.5,1.0
3036,Xibe,Vulnerable,27000,China,0,0,0,0,0,0,1,64.57,77.5,1.0
3037,Xipaya,Dormant,0,Brazil,0,0,0,0,0,0,1,87.788,84.2,1.0
3038,Xokleng,Endangered,790,Brazil,0,0,0,0,0,0,1,87.788,84.2,1.0
3039,X̄enaksialak̓ala / X̄a'islak̓ala (Haisla),Critically Endangered,74,Canada,0,0,0,0,0,0,1,81.862,94.0,1.0
3040,Yaaku,Severely Endangered,50,Kenya,0,0,0,0,0,0,1,29.52,35.0,1.0
3041,Yabula-Yabula,Awakening,5,Australia,1,0,0,0,0,0,1,86.617,97.1,1.0
3042,Yafi,Endangered,170,Indonesia,0,0,0,0,0,0,1,58.572,69.2,1.0
3043,Yagan,Dormant,0,Chile,1,0,0,0,0,0,1,88.012,94.5,1.0
3044,Yagara,Awakening,5,Australia,1,0,0,0,0,0,1,86.617,97.1,1.0
3045,Yaghnobi,Vulnerable,13500,Tajikistan,0,0,0,0,0,0,1,28.234,56.8,1.0
3046,Yagua,Threatened,4297,Peru;Colombia,0,0,0,0,0,0,2,82.354,79.5,1.0
3047,Yahang,Endangered,1182,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
3048,Yaka,Vulnerable,30000,Congo;Central African Republic,0,0,1,0,0,0,2,43.614,7.51,5.0
3049,Yakaikeke,Endangered,100,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
3050,Yakha,Endangered,14000,India;Nepal,0,0,0,0,0,0,2,36.364,55.9,2.0
3051,Yakut,Vulnerable,456288,Russian Federation,0,0,0,0,0,0,1,75.331,92.2,1.0
3052,Yalarnnga,Dormant,0,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
3053,Yalë,Endangered,580,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
3054,Yambes,Endangered,860,Papua New Guinea,0,0,0,0,0,0,1,13.723,24.1,1.0
3055,Yaméo,Dormant,0,Peru,0,0,0,0,0,0,1,78.922,79.5,1.0
3056,Yaminawa,Dormant,0,Brazil;Peru;Bolivia,1,1,0,0,0,0,3,87.788,84.2,1.0
3057,Yamna,Endangered,560,Indonesia,0,0,0,0,0,0,1,58.572,69.2,1.0
3058,Yamphu,Threatened,1722,Nepal,0,0,0,0,0,0,1,21.903,55.8,1.0
3059,Yan-nhangu,Endangered,265,Australia,0,0,0,0,0,0,1,86.617,97.1,1.0
